Provider State,DRG Definition,Provider Id,Average Total Payments,Average Covered Charges,Total Discharges,Average Medicare Payments
TN,371 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W MCC,16,12384.696875,40064.68125,20.75,9705.195624999998
TN,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,29,6784.078620689654,24534.271034482757,23.620689655172413,5788.960000000001
TN,373 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W/O CC/MCC,3,5386.876666666667,16386.163333333334,12.333333333333334,4347.046666666666
TN,374 - DIGESTIVE MALIGNANCY W MCC,3,14477.160000000002,54330.670000000006,31.666666666666668,13273.876666666665
TN,375 - DIGESTIVE MALIGNANCY W CC,6,8295.055000000002,27707.545,20.666666666666668,6908.271666666667
TN,377 - G.I. HEMORRHAGE W MCC,32,10384.871562499999,46275.85250000001,43.25,9395.7234375
TN,378 - G.I. HEMORRHAGE W CC,57,6007.48105263158,26531.10859649123,59.43859649122807,4918.113684210526
TN,379 - G.I. HEMORRHAGE W/O CC/MCC,21,4400.506666666666,19195.75047619048,17.571428571428573,3154.17619047619
TN,384 - UNCOMPLICATED PEPTIC ULCER W/O MCC,1,4516.91,22268.64,11.0,3379.45
TN,386 - INFLAMMATORY BOWEL DISEASE W CC,4,7147.3625,23227.61,16.75,5841.712500000001
TN,388 - G.I. OBSTRUCTION W MCC,13,9935.07076923077,33678.22153846154,20.46153846153846,8699.077692307694
TN,389 - G.I. OBSTRUCTION W CC,34,5483.894705882353,24904.571176470585,30.529411764705884,4413.637058823529
TN,390 - G.I. OBSTRUCTION W/O CC/MCC,30,4203.329333333334,17206.24233333333,19.8,2760.146333333332
TN,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",34,7374.523823529412,34600.819117647065,29.11764705882353,6368.657352941176
TN,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",71,4590.392676056337,21292.349718309855,62.59154929577465,3470.5619718309863
TN,393 - OTHER DIGESTIVE SYSTEM DIAGNOSES W MCC,12,10985.165,49300.575833333336,26.583333333333332,10059.223333333333
TN,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,26,6144.246923076924,25052.994230769233,31.5,4906.540000000001
TN,395 - OTHER DIGESTIVE SYSTEM DIAGNOSES W/O CC/MCC,6,4966.968333333333,19011.591666666667,15.166666666666666,3763.088333333333
TN,"405 - PANCREAS, LIVER & SHUNT PROCEDURES W MCC",1,41232.72,143564.13,32.0,39376.78
TN,"406 - PANCREAS, LIVER & SHUNT PROCEDURES W CC",3,20484.156666666666,97203.30333333334,26.0,17425.95
TN,"407 - PANCREAS, LIVER & SHUNT PROCEDURES W/O CC/MCC",1,15578.44,64609.38,16.0,13164.56
TN,417 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,11,14628.22909090909,74252.53636363636,16.0,12317.21
TN,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,16,10057.769375000002,47546.81999999999,23.75,8392.98875
TN,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,13,7865.894615384615,38479.480769230766,15.923076923076923,6007.493076923076
TN,432 - CIRRHOSIS & ALCOHOLIC HEPATITIS W MCC,12,10685.940833333334,39906.34416666666,16.166666666666668,9500.933333333334
TN,433 - CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,4,7039.8775000000005,19310.0775,13.0,6085.4025
TN,435 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,8,11153.711249999998,44558.27125,22.125,9895.90125
TN,436 - MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,4,8431.2875,32796.9225,13.75,5828.630000000001
TN,438 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,10,11254.811999999998,51273.903000000006,20.2,9850.313
TN,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,23,5850.708260869565,22750.180434782607,20.26086956521739,4582.701739130434
TN,440 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,11,4490.683636363636,21406.782727272726,13.363636363636363,3233.2572727272727
TN,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",14,11147.093571428572,39069.94642857142,23.214285714285715,9770.282142857142
TN,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",21,5895.940952380952,23759.739999999998,18.952380952380953,5051.249047619048
TN,444 - DISORDERS OF THE BILIARY TRACT W MCC,5,11483.832,50008.229999999996,15.2,10376.328
TN,445 - DISORDERS OF THE BILIARY TRACT W CC,12,7332.399166666666,34435.07,16.0,5855.8983333333335
TN,446 - DISORDERS OF THE BILIARY TRACT W/O CC/MCC,1,6403.36,22838.5,14.0,4972.57
TN,453 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,1,100086.18,370504.64,11.0,70656.45
TN,454 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,3,53625.950000000004,266941.7233333333,24.333333333333332,47341.89000000001
TN,455 - COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,3,37786.94,130135.56,14.0,32546.98
TN,456 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W MCC,2,62534.59999999999,245766.57,12.5,61488.715000000004
TN,457 - SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,3,54516.676666666666,229082.0,24.333333333333332,53481.29
TN,459 - SPINAL FUSION EXCEPT CERVICAL W MCC,5,43031.71,160688.56,13.6,35128.838
TN,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,34,24838.297647058826,113135.65911764705,63.029411764705884,20398.789117647066
TN,462 - BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,8,21330.0225,74914.9225,39.0,16726.94375
TN,"463 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",2,39465.509999999995,151861.78999999998,19.0,36706.805
TN,"464 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",7,20398.234285714283,77524.50857142858,16.0,18028.777142857143
TN,"465 - WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",1,14774.62,56154.38,13.0,13815.54
TN,466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,1,23907.64,85671.45,11.0,23232.27
TN,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,15,20579.141333333333,91736.97133333333,25.333333333333332,17945.799333333332
TN,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,12,16717.995,74238.88333333335,21.666666666666668,14313.853333333333
TN,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,28,18503.44214285714,77030.78357142859,24.392857142857142,16367.102142857144
TN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,59,13150.146610169491,61369.429491525414,190.76271186440678,10247.373559322035
TN,471 - CERVICAL SPINAL FUSION W MCC,1,32694.33,61018.0,12.0,26383.83
TN,472 - CERVICAL SPINAL FUSION W CC,14,19195.018571428573,81297.105,18.571428571428573,15964.411428571428
TN,473 - CERVICAL SPINAL FUSION W/O CC/MCC,26,14190.68538461538,59564.64230769231,36.15384615384615,11572.021153846155
TN,474 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,1,23369.31,58414.46,13.0,21074.15
TN,475 - AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,2,14564.645,50310.305,14.5,11728.53
TN,477 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,1,16092.23,87840.85,13.0,15032.54
TN,478 - BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,4,13527.622500000001,64807.57,14.5,11603.9
TN,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,25,16704.2776,74762.86839999999,24.28,15302.6236
TN,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,48,11474.159375000003,54944.608125,43.666666666666664,10135.03375
TN,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,24,9731.691666666668,43044.917083333334,18.666666666666668,7957.077499999999
TN,483 - MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,28,14541.923928571428,66897.51428571426,40.035714285714285,11936.926785714284
TN,489 - KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,1,7266.81,23310.44,16.0,4210.0
TN,"492 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",4,25330.4125,115458.88500000001,15.75,22614.965
TN,"493 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",19,12387.278421052633,57211.10157894737,19.842105263157894,10411.978421052632
TN,"494 - LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",15,9842.533333333335,42621.849333333324,18.6,7765.163333333332
TN,496 - LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,1,13721.88,59837.76,17.0,12832.47
TN,501 - SOFT TISSUE PROCEDURES W CC,1,15932.58,85698.92,12.0,15204.92
TN,515 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,2,23642.11,101793.415,13.0,18357.11
TN,516 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,5,13405.173999999999,58689.764,17.0,12278.206
TN,517 - OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,2,11339.67,51948.979999999996,14.5,9580.95
TN,518 - BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,1,16510.85,55220.92,13.0,12718.85
TN,519 - BACK & NECK PROC EXC SPINAL FUSION W CC,12,10884.949166666665,42773.809166666666,15.75,8694.428333333333
TN,520 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,18,7375.287222222225,29714.597777777777,26.166666666666668,5583.514444444444
TN,535 - FRACTURES OF HIP & PELVIS W MCC,2,8127.725,23962.73,14.5,6622.360000000001
TN,536 - FRACTURES OF HIP & PELVIS W/O MCC,24,4590.809166666667,15790.658333333333,18.291666666666668,3486.3316666666656
TN,540 - OSTEOMYELITIS W CC,1,8520.0,28520.75,12.0,8024.92
TN,542 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,3,13481.35,53338.18666666667,19.666666666666668,12299.986666666666
TN,543 - PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,5,8143.360000000001,34114.536,14.4,6594.803999999999
TN,545 - CONNECTIVE TISSUE DISORDERS W MCC,2,18344.16,56466.695,16.5,16771.8
TN,546 - CONNECTIVE TISSUE DISORDERS W CC,1,13443.69,54230.19,16.0,11709.25
TN,551 - MEDICAL BACK PROBLEMS W MCC,8,12307.241250000001,52117.521250000005,18.375,10510.47875
TN,552 - MEDICAL BACK PROBLEMS W/O MCC,36,5849.425000000001,23924.86888888889,30.77777777777778,4510.268333333333
TN,554 - BONE DISEASES & ARTHROPATHIES W/O MCC,4,5237.97,14035.3825,18.0,3647.62
TN,556 - SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,9,4670.572222222222,20249.32111111111,14.0,3572.7855555555557
TN,"558 - TENDONITIS, MYOSITIS & BURSITIS W/O MCC",3,5573.233333333334,18192.11,13.0,4318.09
TN,"560 - AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1,6962.46,41316.31,13.0,6675.08
TN,"562 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",1,9455.15,24396.31,13.0,7798.31
TN,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",17,5127.511764705881,19852.284705882354,19.11764705882353,3963.7841176470597
TN,564 - OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,1,11969.0,21333.08,12.0,9171.33
TN,570 - SKIN DEBRIDEMENT W MCC,1,16593.27,50447.45,11.0,14268.91
TN,577 - SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,2,17752.195,108501.985,13.0,15767.46
TN,"579 - OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",3,19678.350000000002,62320.35,15.333333333333334,17995.046666666665
TN,"580 - OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",1,12236.17,45896.58,12.0,10590.17
TN,592 - SKIN ULCERS W MCC,3,9732.426666666666,37081.59,16.666666666666668,8096.076666666665
TN,602 - CELLULITIS W MCC,18,8823.828333333333,32467.091111111113,23.0,7574.3805555555555
TN,603 - CELLULITIS W/O MCC,70,5150.964285714285,19451.89957142857,38.52857142857143,3996.287428571428
TN,"605 - TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",5,5551.812,24208.806,13.8,4282.214
TN,614 - ADRENAL & PITUITARY PROCEDURES W CC/MCC,1,21457.08,99171.08,13.0,17524.08
TN,"617 - AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",4,13266.3875,54987.895000000004,13.75,10246.94
TN,620 - O.R. PROCEDURES FOR OBESITY W CC,1,15294.67,52593.75,12.0,12227.42
TN,621 - O.R. PROCEDURES FOR OBESITY W/O CC/MCC,12,10427.44,41941.75,31.583333333333332,7337.946666666667
TN,"629 - OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",1,15379.46,90327.31,13.0,14427.15
TN,637 - DIABETES W MCC,22,8591.732727272727,34515.28681818181,21.09090909090909,7482.722272727275
TN,638 - DIABETES W CC,37,5241.4416216216205,22504.53972972973,24.324324324324323,4135.851891891893
TN,639 - DIABETES W/O CC/MCC,6,4152.31,18507.115,15.833333333333334,3201.1733333333327
TN,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",39,6778.104871794872,28652.85282051282,36.92307692307692,5911.51358974359
TN,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",69,4406.931884057971,17904.07550724638,34.971014492753625,3412.4068115942023
TN,643 - ENDOCRINE DISORDERS W MCC,2,11002.25,37627.085,32.5,9441.255000000001
TN,644 - ENDOCRINE DISORDERS W CC,5,7062.316000000001,21803.456,17.2,5658.746
TN,645 - ENDOCRINE DISORDERS W/O CC/MCC,1,4275.92,19853.38,13.0,4085.46
TN,652 - KIDNEY TRANSPLANT,6,22555.451666666664,165869.535,49.833333333333336,19851.75333333333
TN,653 - MAJOR BLADDER PROCEDURES W MCC,1,42734.82,163394.73,11.0,33267.0
TN,654 - MAJOR BLADDER PROCEDURES W CC,2,22840.36,89762.89499999999,27.5,17799.505
TN,655 - MAJOR BLADDER PROCEDURES W/O CC/MCC,1,16978.83,71546.92,12.0,15737.17
TN,656 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W MCC,2,26362.114999999998,88040.255,23.5,22351.165
TN,657 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,3,14437.62,56625.77,32.0,11464.38
TN,658 - KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,5,10988.366,40449.94,18.4,8654.288
TN,659 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,3,23399.649999999998,72033.86666666665,18.0,21314.016666666666
TN,660 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,4,13729.127499999999,51783.587499999994,18.25,10953.142500000002
TN,661 - KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,1,7382.45,40758.27,11.0,5808.91
TN,669 - TRANSURETHRAL PROCEDURES W CC,5,7800.236,30733.683999999997,16.2,6034.016
TN,673 - OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,6,21995.228333333333,63890.41166666666,22.5,19595.166666666668
TN,674 - OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,3,14396.11,44072.37666666667,16.666666666666668,13319.066666666666
TN,682 - RENAL FAILURE W MCC,60,9013.149666666668,36796.59900000001,62.46666666666667,7953.797333333333
TN,683 - RENAL FAILURE W CC,66,5682.328787878788,22328.134999999995,65.10606060606061,4645.5775757575775
TN,684 - RENAL FAILURE W/O CC/MCC,25,4010.4344,18566.9712,17.84,2891.3491999999997
TN,685 - ADMIT FOR RENAL DIALYSIS,1,5791.23,6567.39,69.0,5596.84
TN,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,55,6502.518181818183,27633.21545454545,44.018181818181816,5453.593454545455
TN,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,79,4702.327215189873,18370.611645569614,53.962025316455694,3707.1321518987343
TN,694 - URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,6,4761.181666666666,22690.01,13.0,3079.0433333333335
TN,696 - KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,2,5082.49,20307.364999999998,12.5,3814.775
TN,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,28,9046.08321428571,37149.72607142857,35.214285714285715,8100.350357142857
TN,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,18,6495.233888888888,28225.09388888888,33.166666666666664,5518.757777777779
TN,707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,3,11164.783333333335,50807.670000000006,14.0,9747.62
TN,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,14,8403.887857142858,42986.75,34.42857142857143,6540.2642857142855
TN,714 - TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,1,4895.56,22364.94,16.0,3666.69
TN,"734 - PELVIC EVISCERATION, RAD HYSTERECTOMY & RAD VULVECTOMY W CC/MCC",3,19012.100000000002,57131.926666666666,13.0,14868.646666666667
TN,737 - UTERINE & ADNEXA PROC FOR OVARIAN OR ADNEXAL MALIGNANCY W CC,2,14724.785,59333.135,19.0,10589.135
TN,"740 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",1,11875.48,38107.3,33.0,8475.36
TN,"741 - UTERINE,ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W/O CC/MCC",3,8561.06,31731.8,15.333333333333334,6428.073333333334
TN,742 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,3,11383.6,48811.97,18.333333333333332,9644.806666666667
TN,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,5,6720.467999999999,25825.234,22.8,4747.360000000001
TN,"747 - VAGINA, CERVIX & VULVA PROCEDURES W/O CC/MCC",1,5703.91,13349.82,11.0,4562.45
TN,748 - FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1,9230.0,42990.64,11.0,8096.55
TN,"755 - MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1,8916.55,22610.64,11.0,6601.36
TN,765 - CESAREAN SECTION W CC/MCC,1,19446.73,44282.2,15.0,18291.27
TN,774 - VAGINAL DELIVERY W COMPLICATING DIAGNOSES,1,15783.55,21688.27,11.0,14588.82
TN,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,4,17110.8225,67015.155,21.25,15397.6875
TN,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,10,8754.081,30246.639999999996,25.1,6978.210000000001
TN,811 - RED BLOOD CELL DISORDERS W MCC,25,8027.011600000001,34045.758799999996,20.16,6998.8856000000005
TN,812 - RED BLOOD CELL DISORDERS W/O MCC,49,5356.665714285714,24170.086122448978,30.224489795918366,4338.609387755101
TN,813 - COAGULATION DISORDERS,3,13169.316666666666,56856.79666666667,15.666666666666666,12177.279999999999
TN,823 - LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC W MCC,1,35212.27,86357.27,11.0,23513.0
TN,829 - MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC W CC/MCC,1,31653.42,108647.75,12.0,26975.25
TN,834 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W MCC,4,42073.8075,196002.465,19.5,38207.402500000004
TN,835 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,1,18777.0,129131.23,13.0,18278.38
TN,836 - ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,1,14304.81,85045.75,16.0,7297.81
TN,837 - CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,2,47469.44,164230.45,16.0,45612.479999999996
TN,838 - CHEMO W ACUTE LEUKEMIA AS SDX W CC OR HIGH DOSE CHEMO AGENT,1,27236.4,143385.47,15.0,17938.87
TN,839 - CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,1,9280.84,91984.53,19.0,8024.84
TN,840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,4,20255.100000000002,80895.63249999999,20.5,18922.292500000003
TN,841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,1,11947.84,43047.89,19.0,9618.74
TN,843 - OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,1,13352.21,40832.86,14.0,11429.21
TN,846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,1,17948.16,51980.64,25.0,17598.88
TN,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,8,8234.975,33719.162500000006,18.875,7258.37
TN,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,33,30113.668484848487,133852.02666666664,43.75757575757576,26945.630606060608
TN,854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,8,16183.234999999999,68434.83750000001,20.5,13216.51375
TN,856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,6,28922.81,100893.93333333333,14.0,27593.785000000003
TN,857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,7,12847.64,48137.99571428572,14.0,11804.907142857144
TN,862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,8,11968.535,41816.896250000005,19.0,10906.57625
TN,863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,12,6754.945,22609.283333333336,18.333333333333332,5604.651666666666
TN,864 - FEVER,6,6010.563333333334,21767.033333333333,19.0,4580.641666666666
TN,866 - VIRAL ILLNESS W/O MCC,1,6979.25,23826.69,16.0,5134.81
TN,867 - OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,3,18470.350000000002,77422.06,13.333333333333334,17415.98
TN,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,28,33840.08892857143,151418.945,27.821428571428573,31324.021428571425
TN,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,85,10558.652941176468,41434.226705882356,160.08235294117648,9473.484117647062
TN,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,69,6505.121014492755,25756.93014492754,48.47826086956522,5311.799130434782
TN,880 - ACUTE ADJUSTMENT REACTION & PSYCHOSOCIAL DYSFUNCTION,1,6315.94,16791.89,18.0,5268.39
TN,881 - DEPRESSIVE NEUROSES,3,4740.39,15008.076666666666,25.333333333333332,2943.3999999999996
TN,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,12,7151.826666666665,27496.358333333334,19.583333333333332,6123.065
TN,885 - PSYCHOSES,7,7213.297142857141,25989.56,303.2857142857143,5424.157142857142
TN,"894 - ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",1,3260.75,22760.75,12.0,2221.75
TN,895 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,1,6380.63,18568.19,16.0,5438.38
TN,896 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,1,10703.64,28558.0,11.0,9909.82
TN,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,13,4947.883076923076,21031.09615384615,27.384615384615383,3948.2176923076922
TN,904 - SKIN GRAFTS FOR INJURIES W CC/MCC,1,29751.5,75606.17,12.0,21158.25
TN,907 - OTHER O.R. PROCEDURES FOR INJURIES W MCC,6,25459.22666666667,84851.46333333333,19.666666666666668,24129.43166666667
TN,908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,4,12560.32,51911.05,14.25,11151.5325
TN,909 - OTHER O.R. PROCEDURES FOR INJURIES W/O CC/MCC,1,8817.55,46836.73,11.0,6681.45
TN,916 - ALLERGIC REACTIONS W/O MCC,1,5091.45,16166.09,11.0,3264.09
TN,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,33,8459.09181818182,39815.36878787879,22.757575757575758,7278.117575757577
TN,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,21,4331.399047619047,20690.78523809523,17.571428571428573,3302.971904761905
TN,919 - COMPLICATIONS OF TREATMENT W MCC,7,15063.265714285715,47375.46857142857,23.285714285714285,13584.651428571431
TN,920 - COMPLICATIONS OF TREATMENT W CC,8,6891.978749999999,29908.831250000003,22.0,5741.53
TN,928 - FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,2,47702.685,183758.555,23.5,44081.505000000005
TN,935 - NON-EXTENSIVE BURNS,1,24010.32,86045.11,19.0,22958.53
TN,947 - SIGNS & SYMPTOMS W MCC,9,7308.075555555556,26305.978888888887,14.666666666666666,6346.141111111112
TN,948 - SIGNS & SYMPTOMS W/O MCC,39,4566.799743589744,21261.867435897435,20.615384615384617,3606.0925641025647
TN,"956 - LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",5,32358.702,147192.48599999998,15.0,27625.362
TN,957 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W MCC,3,54390.329999999994,192574.28,16.666666666666668,52126.966666666674
TN,958 - OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,1,37256.05,123704.89,19.0,25400.21
TN,963 - OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,3,23189.483333333334,89756.73333333334,19.666666666666668,21590.61666666667
